-1.753736269518015867e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.753736269518015867e-01 2.096910689049169274e-01 1.548607653974956255e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.594692578199218946e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.548607653974956255e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.579330936791131235e+00
-1.598956601936137034e-01 1.664533904010519205e-01 1.610054219607306436e+00
-1.753736269518015867e-01 2.096910689049169274e-01 1.563969295383043745e+00
-1.598956601936137034e-01 1.664533904010519205e-01 1.563969295383043745e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.753736269518015867e-01 2.096910689049169274e-01 1.563969295383043745e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.579330936791131235e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.548607653974956255e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.579330936791131235e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.579330936791131235e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.579330936791131235e+00
-1.598956601936137034e-01 1.664533904010519205e-01 1.579330936791131235e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.548607653974956255e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.548607653974956255e+00
-1.753736269518015867e-01 2.096910689049169274e-01 1.563969295383043745e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.563969295383043745e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.548607653974956255e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.548607653974956255e+00
-1.444176934354257924e-01 1.880722296529844517e-01 1.548607653974956255e+00
-1.598956601936137034e-01 1.880722296529844517e-01 1.579330936791131235e+00
-1.753736269518015867e-01 1.664533904010519205e-01 1.563969295383043745e+00
-1.598956601936137034e-01 2.096910689049169274e-01 1.563969295383043745e+00
-1.753736269518015867e-01 1.880722296529844517e-01 1.548607653974956255e+00
-1.816038103319719932e+00 -2.875422338895304852e-01 1.164566618772767015e+00
-5.115992611734603707e-03 1.512151563752446234e-02 1.702224068055832040e+00
-1.134617599190499843e-01 3.674035488945695538e-02 1.610054219607306436e+00
-3.611092280500565188e-01 -4.604929479049904573e-01 1.794393916504357200e+00
-2.372854939845532307e-01 2.112148923074976814e+00 1.840478840728619891e+00
5.211348771666544089e-01 2.241861958586572001e+00 7.958872249786652642e-01
5.211348771666544089e-01 1.247395352997676676e+00 5.654626038573518088e-01
7.687823452976608740e-01 1.982435887563381627e+00 -2.947893149955520542e-01
8.771281126049762511e-01 1.723009816540191919e+00 -5.866605017492159124e-01
7.533043785394729630e-01 1.247395352997676676e+00 -5.405755775249532213e-01
7.997382788140368071e-01 1.117682317486081933e+00 -4.176824462602525823e-01
8.461721790886004291e-01 1.658153298784394325e+00 -5.712988603411283117e-01
8.461721790886004291e-01 1.506821424020866829e+00 -4.330440876683401830e-01
8.771281126049762511e-01 1.982435887563381627e+00 -6.327454259734786035e-01
8.926060793631641621e-01 1.939198209059516564e+00 -8.938933299109671493e-01
6.913925115067213190e-01 1.571677941776664200e+00 -6.481070673815662042e-01
6.140026777157817639e-01 1.895960530555651502e+00 -3.715975220359899467e-01
7.378264117812850520e-01 1.874341691303718971e+00 -5.098522947087780199e-01
6.604365779903454969e-01 1.723009816540191919e+00 -2.947893149955520542e-01
4.747009768920905648e-01 1.463583745517001766e+00 -1.001424819767580354e+00
4.282670766175268318e-01 2.177005440830774408e+00 -6.634687087896538049e-01
2.889653757938356882e-01 2.393193833350099275e+00 2.275064928794252872e-01
-3.301532945336807523e-01 2.328337315594301682e+00 7.651639421624901738e-01
-3.611092280500565188e-01 2.652619904373289206e+00 1.379629598485993203e+00
2.734874090356477772e-01 -3.740175908972604990e-01 1.517884371158781054e+00
6.913925115067213190e-01 -1.563053749753547494e+00 1.348906315669818001e+00
7.378264117812850520e-01 -1.671147946013210150e+00 1.210651542997029706e+00
5.830467441994059419e-01 -1.282008839478425255e+00 1.072396770324241855e+00
4.592230101339026538e-01 -1.930574017036400303e+00 6.115475280816144998e-01
2.889653757938356882e-01 -2.319713123571184976e+00 2.889530585117756067e-01
1.806196084865203388e-01 -1.800860981524805338e+00 6.269091694897021005e-01
2.583994090464122179e-02 -1.325246517982290317e+00 8.880570734271907574e-01
-5.115992611734603707e-03 -2.146762409555725171e+00 4.579311140007388814e-01
7.227384117920494788e-02 -1.973811695540265365e+00 5.961858866735268991e-01
-2.527634607427411417e-01 -1.887336338532535240e+00 5.193776796330891177e-01
-2.837193942591169638e-01 -1.887336338532535240e+00 4.272078311845636800e-01
-2.837193942591169638e-01 -2.081905891799927577e+00 3.657612655522133882e-01
-2.682414275009290527e-01 -1.541434910501614963e+00 5.347393210411767184e-01
-3.920651615664323408e-01 -2.017049374044130428e+00 4.425694725926512807e-01
-6.706685632138147390e-01 -1.995430534792197896e+00 9.648652804676286499e-01
-8.564041643120695602e-01 -1.130676964714897759e+00 1.610054219607306436e+00
-1.073095698926700425e+00 8.366374072109593607e-01 2.623922552541086084e+00
-7.944922972793179161e-01 1.939198209059516564e+00 2.547114345500648191e+00
-1.444176934354257924e-01 1.550059102524731891e+00 9.802269218757162506e-01
4.437450433757147428e-01 1.874341691303718971e+00 6.576324523058771909e-01
8.306942123304125181e-01 1.766247495044056537e+00 5.852843739046202642e-02
1.016429813428667339e+00 1.571677941776664200e+00 -3.869591634440775474e-01
1.124775580735982938e+00 1.377108388509271641e+00 -5.559372189330408220e-01
1.047385746945043161e+00 6.204490146916343818e-01 -5.712988603411283117e-01
9.699959131541038282e-01 7.285432109512968157e-01 -8.478084056867044582e-01
9.390399796377278951e-01 1.117682317486081933e+00 -1.016786461175667844e+00
7.223484450230971410e-01 3.674035488945695538e-02 -1.277934365113156501e+00
5.985247109575938529e-01 6.204490146916343818e-01 -1.477635703418294977e+00
5.056569104084663868e-01 1.204157674493811614e+00 -1.600528834682995560e+00
3.353992760683994212e-01 3.177852651645794446e-01 -1.585167193274908071e+00
3.199213093102115102e-01 6.420678539435668020e-01 -1.262572723705068789e+00
-5.154989288629833327e-02 3.826417829203769272e-01 -2.491504036352074625e+00
-1.908515937099895254e-01 -2.811616286634053066e-02 -1.892400021436659419e+00
7.227384117920494788e-02 5.988301754397018506e-01 -1.830953455804309016e+00
3.199213093102115102e-01 1.074444638982216871e+00 -1.585167193274908071e+00
1.960975752447082221e-01 1.766247495044056537e+00 -2.122824642557972652e+00
9.854738799122915172e-01 1.312251870753474048e+00 -9.860631783594926425e-01
1.186687447768734360e+00 1.247395352997676676e+00 -1.258112595065888351e-01
1.016429813428667339e+00 8.582562464628917809e-01 6.269091694897021005e-01
6.294806444739697859e-01 -1.563053749753547494e+00 1.533246012566868544e+00
7.378264117812850520e-01 -5.037306264088554641e-01 1.318183032853642800e+00
6.604365779903454969e-01 -7.199190189281804431e-01 1.364267957077905491e+00
5.366128439248423199e-01 -6.118248226685180091e-01 9.187803562433659588e-01
2.734874090356477772e-01 -1.325246517982290317e+00 8.726954320191031567e-01
-1.598956601936137034e-01 -2.384569641326982570e+00 1.087758411732329122e+00
-2.372854939845532307e-01 -1.433340714241952973e+00 6.422708108977897012e-01
-4.230210950828081629e-01 -1.606291428257412557e+00 2.582297756956004053e-01
-6.087566961810630950e-01 -1.714385624517075213e+00 4.732927554088263711e-01
-7.171024634883784721e-01 -1.584672589005480026e+00 6.115475280816144998e-01
-7.016244967301905611e-01 -1.606291428257412557e+00 9.034187148352783581e-01
-6.706685632138147390e-01 -1.260390000226492946e+00 6.576324523058771909e-01
-1.119529599201264158e+00 -1.390103035738087911e+00 5.961858866735268991e-01
-1.274309266783143268e+00 -1.606291428257412557e+00 1.506982858389874502e-01
-1.196919432992203491e+00 -1.217152321722627883e+00 9.955885632838038513e-01
-1.212397399750391402e+00 -1.757623303020940275e+00 1.502522729750693342e+00
-1.753736269518015867e-01 -8.496320544397754082e-01 8.112488663867528649e-01
-5.313668623901234289e-01 -8.496320544397754082e-01 9.034187148352783581e-01
-5.313668623901234289e-01 -7.415378581801129743e-01 1.179928260180854505e+00
-5.778007626646872730e-01 -1.173914643218762821e+00 1.533246012566868544e+00
-1.444176934354257924e-01 -7.135384137020553408e-02 1.471799446934518363e+00
1.341857082119566058e-01 5.123548184319718368e-01 1.487161088342605852e+00
4.747009768920905648e-01 1.312251870753474048e+00 8.726954320191031567e-01
1.062863713703231072e+00 1.506821424020866829e+00 -2.333427493632018179e-01
7.068704782649092300e-01 2.155386601578841876e+00 -1.104496180985012482e-01
5.830467441994059419e-01 2.393193833350099275e+00 -1.827976964997582790e-02
4.901789436502785313e-01 1.636534459532461794e+00 -3.869591634440775474e-01
1.960975752447082221e-01 1.398727227761204173e+00 -8.478084056867044582e-01
1.651416417283324278e-01 -3.523987516453279678e-01 -1.830953455804309016e+00
-4.230210950828081629e-01 6.636866931954993332e-01 -2.522227319168249604e+00
-1.753736269518015867e-01 1.441964906265069235e+00 -1.492997344826382689e+00
-2.063295604681774364e-01 2.025673566067246689e+00 -4.637673704845153844e-01
7.378264117812850520e-01 1.593296781028596731e+00 -6.941919916058288953e-01
7.842603120558488961e-01 1.593296781028596731e+00 -1.370104213561681883e+00
5.675687774412180309e-01 2.695857582877154268e+00 -3.869591634440775474e-01
7.378264117812850520e-01 2.393193833350099275e+00 -6.634687087896538049e-01
8.771281126049762511e-01 1.247395352997676676e+00 -3.408742392198148008e-01
6.759145447485334079e-01 7.069243716993643956e-01 9.495036390595411602e-01
5.211348771666544089e-01 -1.606291428257412557e+00 2.608560911132998594e+00
4.747009768920905648e-01 -1.000963929203302794e+00 1.256736467221292397e+00
-1.134617599190499843e-01 -1.390103035738087911e+00 2.889530585117756067e-01
-5.154989288629833327e-02 -2.406188480578915101e+00 3.043146999198630964e-01
8.775180793739285889e-02 -2.060287052547995046e+00 4.732927554088263711e-01
1.806196084865203388e-01 -1.930574017036400303e+00 4.886543968169139718e-01
1.032297746955807699e-01 -1.930574017036400303e+00 3.043146999198630964e-01
7.227384117920494788e-02 -1.887336338532535240e+00 3.196763413279506971e-01
5.679587442101704381e-02 -2.103524731051860108e+00 3.811229069603009889e-01
7.227384117920494788e-02 -2.081905891799927577e+00 5.193776796330891177e-01
4.131790766282913280e-02 -2.146762409555725171e+00 5.347393210411767184e-01
7.227384117920494788e-02 -2.038668213296062959e+00 5.654626038573518088e-01
7.227384117920494788e-02 -2.103524731051860108e+00 5.654626038573518088e-01
4.131790766282913280e-02 -2.081905891799927577e+00 5.961858866735268991e-01
4.131790766282913280e-02 -1.995430534792197896e+00 5.808242452654394095e-01
1.036197414645331945e-02 -2.017049374044130428e+00 5.808242452654394095e-01
2.583994090464122179e-02 -2.017049374044130428e+00 5.654626038573518088e-01
2.583994090464122179e-02 -1.952192856288332834e+00 5.808242452654394095e-01
1.036197414645331945e-02 -2.017049374044130428e+00 5.961858866735268991e-01
1.036197414645331945e-02 -1.952192856288332834e+00 5.501009624492643191e-01
1.036197414645331945e-02 -1.995430534792197896e+00 5.654626038573518088e-01
1.036197414645331945e-02 -2.038668213296062959e+00 5.347393210411767184e-01
-5.115992611734603707e-03 -2.103524731051860108e+00 5.040160382250015170e-01
-3.607192612811040838e-02 -2.103524731051860108e+00 4.886543968169139718e-01
-5.115992611734603707e-03 -2.081905891799927577e+00 6.115475280816144998e-01
1.036197414645331945e-02 -1.952192856288332834e+00 5.193776796330891177e-01
-5.115992611734603707e-03 -1.952192856288332834e+00 6.269091694897021005e-01
-2.059395936992250431e-02 -1.995430534792197896e+00 6.269091694897021005e-01
-3.607192612811040838e-02 -1.995430534792197896e+00 5.654626038573518088e-01
-5.115992611734603707e-03 -1.908955177784467772e+00 5.654626038573518088e-01
1.036197414645331945e-02 -1.887336338532535240e+00 5.808242452654394095e-01
-5.115992611734603707e-03 -2.060287052547995046e+00 6.422708108977897012e-01
-5.115992611734603707e-03 -1.973811695540265365e+00 5.961858866735268991e-01
-3.607192612811040838e-02 -1.973811695540265365e+00 5.808242452654394095e-01
-5.154989288629833327e-02 -1.995430534792197896e+00 5.347393210411767184e-01
-3.607192612811040838e-02 -1.995430534792197896e+00 6.422708108977897012e-01
-5.115992611734603707e-03 -1.973811695540265365e+00 4.886543968169139718e-01
-2.059395936992250431e-02 -1.930574017036400303e+00 5.961858866735268991e-01
-2.059395936992250431e-02 -2.125143570303792639e+00 6.115475280816144998e-01
-2.059395936992250431e-02 -1.952192856288332834e+00 5.501009624492643191e-01
-5.115992611734603707e-03 -1.973811695540265365e+00 5.961858866735268991e-01
2.583994090464122179e-02 -1.844098660028670178e+00 5.501009624492643191e-01
-3.607192612811040838e-02 -1.973811695540265365e+00 6.729940937139647916e-01
1.036197414645331945e-02 -1.908955177784467772e+00 6.729940937139647916e-01
-2.059395936992250431e-02 -2.017049374044130428e+00 6.269091694897021005e-01
-2.059395936992250431e-02 -2.038668213296062959e+00 6.115475280816144998e-01
1.036197414645331945e-02 -2.017049374044130428e+00 6.115475280816144998e-01
-3.607192612811040838e-02 -2.017049374044130428e+00 6.576324523058771909e-01
-5.115992611734603707e-03 -1.973811695540265365e+00 6.115475280816144998e-01
-3.607192612811040838e-02 -2.103524731051860108e+00 5.501009624492643191e-01
-2.059395936992250431e-02 -2.060287052547995046e+00 4.886543968169139718e-01
-2.059395936992250431e-02 -1.973811695540265365e+00 6.422708108977897012e-01
-5.115992611734603707e-03 -1.973811695540265365e+00 5.193776796330891177e-01
-2.059395936992250431e-02 -1.887336338532535240e+00 6.422708108977897012e-01
1.036197414645331945e-02 -1.995430534792197896e+00 6.422708108977897012e-01
4.131790766282913280e-02 -1.822479820776737869e+00 7.190790179382274827e-01
1.036197414645331945e-02 -1.995430534792197896e+00 6.115475280816144998e-01
-5.115992611734603707e-03 -2.060287052547995046e+00 7.498023007544025731e-01
-5.115992611734603707e-03 -2.017049374044130428e+00 7.037173765301399930e-01
-5.115992611734603707e-03 -2.060287052547995046e+00 7.037173765301399930e-01
-3.607192612811040838e-02 -2.081905891799927577e+00 7.344406593463150834e-01
1.036197414645331945e-02 -1.973811695540265365e+00 6.576324523058771909e-01
-5.115992611734603707e-03 -1.952192856288332834e+00 5.808242452654394095e-01
-5.115992611734603707e-03 -2.038668213296062959e+00 7.190790179382274827e-01
1.036197414645331945e-02 -1.908955177784467772e+00 6.269091694897021005e-01
-5.115992611734603707e-03 -1.973811695540265365e+00 5.654626038573518088e-01
-5.115992611734603707e-03 -2.017049374044130428e+00 6.269091694897021005e-01
-5.115992611734603707e-03 -1.930574017036400303e+00 6.115475280816144998e-01
1.036197414645331945e-02 -1.952192856288332834e+00 6.422708108977897012e-01
-5.115992611734603707e-03 -1.908955177784467772e+00 5.808242452654394095e-01
-2.059395936992250431e-02 -1.865717499280602709e+00 6.729940937139647916e-01
-2.059395936992250431e-02 -2.060287052547995046e+00 6.269091694897021005e-01
-2.059395936992250431e-02 -1.952192856288332834e+00 5.654626038573518088e-01
1.036197414645331945e-02 -2.017049374044130428e+00 6.422708108977897012e-01
-5.115992611734603707e-03 -1.952192856288332834e+00 6.576324523058771909e-01
-5.115992611734603707e-03 -1.952192856288332834e+00 6.115475280816144998e-01
-2.059395936992250431e-02 -2.017049374044130428e+00 6.729940937139647916e-01
-5.115992611734603707e-03 -1.952192856288332834e+00 5.961858866735268991e-01
-2.059395936992250431e-02 -2.146762409555725171e+00 6.576324523058771909e-01
-2.059395936992250431e-02 -1.973811695540265365e+00 6.422708108977897012e-01
1.036197414645331945e-02 -1.930574017036400303e+00 6.576324523058771909e-01
-5.154989288629833327e-02 -2.060287052547995046e+00 5.347393210411767184e-01
-5.154989288629833327e-02 -2.103524731051860108e+00 4.579311140007388814e-01
-2.059395936992250431e-02 -1.995430534792197896e+00 5.808242452654394095e-01
-5.154989288629833327e-02 -2.081905891799927577e+00 5.654626038573518088e-01
-5.115992611734603707e-03 -1.908955177784467772e+00 5.193776796330891177e-01
-2.059395936992250431e-02 -2.017049374044130428e+00 5.808242452654394095e-01
-5.115992611734603707e-03 -1.952192856288332834e+00 5.808242452654394095e-01
-2.059395936992250431e-02 -1.930574017036400303e+00 6.729940937139647916e-01
-3.607192612811040838e-02 -2.038668213296062959e+00 7.037173765301399930e-01
8.775180793739285889e-02 -1.714385624517075213e+00 8.266105077948404656e-01
1.036197414645331945e-02 -1.822479820776737869e+00 9.341419976514535595e-01
-1.753736269518015867e-01 -1.454959553493885505e+00 1.164566618772767015e+00
-5.158888956319356289e-01 -1.411721874990020442e+00 1.794393916504357200e+00
-8.250582640267413448e-02 8.798750857148243121e-01 1.394991239894080692e+00
2.580094422774598661e-01 1.074444638982216871e+00 1.164566618772767015e+00
8.306942123304125181e-01 1.052825799730284340e+00 1.103120053140416612e+00
1.140253547494170849e+00 1.723009816540191919e+00 8.925172020663715844e-02
1.202165414526922271e+00 1.420346067013136704e+00 -6.788303501977414056e-01
1.140253547494170849e+00 5.988301754397018506e-01 -8.785316885028795486e-01
1.000951846670479428e+00 5.772113361877694304e-01 -9.707015369514050418e-01
8.616501458467883401e-01 1.664533904010519205e-01 -1.108956309624193448e+00
7.378264117812850520e-01 -5.037306264088554641e-01 -1.385465854969769595e+00
5.830467441994059419e-01 -3.956364301491929747e-01 -1.231849440888893588e+00
3.508772428265873322e-01 -4.604929479049904573e-01 -1.277934365113156501e+00
2.425314755192719551e-01 2.961664259126469134e-01 -1.477635703418294977e+00
-2.059395936992250431e-02 5.835919414138945882e-02 -1.692698683131521165e+00
-1.598956601936137034e-01 3.610229436684443960e-01 -1.308657647929331480e+00
-2.527634607427411417e-01 1.441964906265069235e+00 -1.324019289337419192e+00
-1.444176934354257924e-01 2.631001065121356675e+00 -3.715975220359899467e-01
-2.059395936992250431e-02 2.803951779136816924e+00 -6.436469387423852939e-02
-3.607192612811040838e-02 2.393193833350099275e+00 1.763670633688181999e+00
3.353992760683994212e-01 2.609382225869424143e+00 2.147711668890371239e+00
6.140026777157817639e-01 1.052825799730284340e+00 1.932648689177145496e+00
9.080840461213520731e-01 5.772113361877694304e-01 1.379629598485993203e+00
1.356945082108801603e+00 4.258794614242418786e-01 5.654626038573518088e-01
1.403378982383365114e+00 -3.740175908972604990e-01 -2.918128241888260591e-03
1.031907780186855250e+00 -8.063943759359103458e-01 -3.255125978117272556e-01
8.926060793631641621e-01 -1.282008839478425255e+00 -3.715975220359899467e-01
8.771281126049762511e-01 -8.496320544397754082e-01 -3.869591634440775474e-01
7.068704782649092300e-01 -1.022582768455235325e+00 -6.481070673815662042e-01
4.747009768920905648e-01 -7.415378581801129743e-01 -1.062871385399930535e+00
8.775180793739285889e-02 -1.498197231997750567e+00 -1.047509743991843045e+00
-1.908515937099895254e-01 -8.928697329436404706e-01 -6.020221431573034021e-01
-6.397126296974388060e-01 -1.519816071249682432e+00 -7.249152744220039857e-01
-9.647499316193849372e-01 -1.563053749753547494e+00 -1.104496180985012482e-01
-1.258831300024955357e+00 -1.476578392745818036e+00 -6.436469387423852939e-02
-1.692214369254216422e+00 -8.928697329436404706e-01 4.886543968169139718e-01
-7.635363637629422051e-01 1.139301156738014464e+00 6.422708108977897012e-01
-1.135007565959452069e+00 1.139301156738014464e+00 7.958872249786652642e-01
-5.004109288737477179e-01 2.739095261381019331e+00 -6.941919916058288953e-01
-4.075431283246202518e-01 3.582229992206386271e+00 4.118461897764761348e-01
5.985247109575938529e-01 1.614915620280529263e+00 -9.707015369514050418e-01
4.747009768920905648e-01 1.701390977288259387e+00 9.034187148352783581e-01
1.000951846670479428e+00 2.306718476342369151e+00 2.735914171036880060e-01
1.233121348043298093e+00 1.117682317486081933e+00 -4.637673704845153844e-01
1.325989148592425781e+00 7.285432109512968157e-01 -8.631700470947920589e-01
1.109297613977795027e+00 -2.811616286634053066e-02 -1.185764516664631341e+00
8.771281126049762511e-01 -9.361074114475053110e-01 -1.416189137785944574e+00
7.068704782649092300e-01 -8.496320544397754082e-01 -1.062871385399930535e+00
6.294806444739697859e-01 -6.550625011723828495e-01 -1.108956309624193448e+00
5.056569104084663868e-01 -9.361074114475053110e-01 -1.554443910458732869e+00
3.973111431011510652e-01 -4.821117871569229330e-01 -1.047509743991843045e+00
2.580094422774598661e-01 1.232157118971869553e-01 -1.462274062010207487e+00
1.651416417283324278e-01 2.313099081568494031e-01 -1.492997344826382689e+00
1.187077414537686809e-01 1.485202584768934297e+00 -1.170402875256543629e+00
1.032297746955807699e-01 1.593296781028596731e+00 -2.794276735874645090e-01
2.583994090464122179e-02 1.550059102524731891e+00 6.422708108977897012e-01
-9.798379316086205937e-02 -6.550625011723828495e-01 2.101626744666108770e+00
4.747009768920905648e-01 -1.822479820776737869e+00 8.880570734271907574e-01
8.771281126049762511e-01 -1.346865357234222849e+00 5.961858866735268991e-01
1.016429813428667339e+00 -1.022582768455235325e+00 4.316679598237445348e-02
9.854738799122915172e-01 -9.361074114475053110e-01 -1.565345423227639532e-01
1.279555248317861826e+00 -1.390103035738087911e+00 2.780515457428688053e-02
1.341467115350613692e+00 -1.908955177784467772e+00 -3.255125978117272556e-01
1.465290849416116759e+00 -2.038668213296062959e+00 -3.869591634440775474e-01
1.295033215076049737e+00 -1.541434910501614963e+00 2.428681342875128879e-01
1.325989148592425781e+00 -1.282008839478425255e+00 1.967832100632501136e-01
1.093819647219607116e+00 -1.260390000226492946e+00 -4.791290118926029296e-01
8.306942123304125181e-01 -1.109058125462965227e+00 -3.408742392198148008e-01
6.294806444739697859e-01 -2.514282676838577313e+00 -4.637673704845153844e-01
4.282670766175268318e-01 -2.427807319830847632e+00 1.046133616147247314e-01
1.651416417283324278e-01 -2.319713123571184976e+00 1.814215686551625961e-01
1.032297746955807699e-01 -1.563053749753547494e+00 3.811229069603009889e-01
8.775180793739285889e-02 -2.168381248807657702e+00 1.533246012566868544e+00
4.131790766282913280e-02 -6.983001796762479119e-01 2.009456896217583388e+00
7.533043785394729630e-01 -1.362103591260030166e-01 4.732927554088263711e-01
1.418856949141553025e+00 3.674035488945695538e-02 2.735914171036880060e-01
1.635548483756184002e+00 1.182538835241879527e+00 2.582297756956004053e-01
1.589114583481619825e+00 3.826417829203769272e-01 4.579311140007388814e-01
1.434334915899740936e+00 -2.811616286634053066e-02 6.576324523058771909e-01
1.264077281559673915e+00 3.610229436684443960e-01 -7.402769158300915864e-01
1.310511181834237870e+00 9.014939249667568433e-01 -1.631252117499170762e+00
7.378264117812850520e-01 1.096063478234149402e+00 -1.308657647929331480e+00
6.140026777157817639e-01 1.658153298784394325e+00 -1.216487799480806320e+00
4.127891098593389763e-01 1.290633031501541517e+00 -7.095536330139163850e-01
3.044433425520235992e-01 2.155386601578841876e+00 -7.402769158300915864e-01
